Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,4030.0,4760.0,4030.0,4760.0,4002.797119,167000
2000-01-05,4580.0,5370.0,4350.0,5150.0,4330.757324,216000
2000-01-06,5200.0,5290.0,4500.0,4750.0,3994.3876950000003,179000
2000-01-07,4560.0,4750.0,4310.0,4400.0,3700.064453,110000
2000-01-10,4590.0,4700.0,4350.0,4550.0,3826.203125,95000
2000-01-11,4300.0,4650.0,4300.0,4550.0,3826.203125,95000
2000-01-12,4410.0,4520.0,4310.0,4310.0,3624.381592,78000
2000-01-13,4360.0,4955.0,4330.0,4955.0,4166.776855,290000
2000-01-14,5240.0,5640.0,4610.0,4710.0,3960.750977,618000
2000-01-17,4990.0,5090.0,4760.0,4835.0,4065.866455,199000
2000-01-18,4900.0,4990.0,4660.0,4710.0,3960.750977,138000
2000-01-19,4710.0,4950.0,4710.0,4850.0,4078.4804689999996,220000
2000-01-20,4820.0,4950.0,4650.0,4850.0,4078.4804689999996,135000
2000-01-21,4920.0,5090.0,4750.0,4755.0,3998.592529,197000
2000-01-24,4660.0,4720.0,4050.0,4200.0,3531.8798829999996,383000
2000-01-25,4180.0,4270.0,3800.0,4000.0,3363.695068,217000
2000-01-26,4000.0,4260.0,3950.0,4010.0,3372.1044920000004,202000
2000-01-27,3850.0,4060.0,3600.0,3610.0,3035.7346190000003,244000
2000-01-28,3610.0,3840.0,3550.0,3600.0,3027.325684,212000
2000-01-31,3600.0,3775.0,3600.0,3680.0,3094.599609,175000
2000-02-01,3720.0,4080.0,3650.0,3970.0,3338.467285,349000
2000-02-02,4010.0,4100.0,3815.0,3930.0,3304.830322,256000
2000-02-03,4000.0,4150.0,3900.0,3960.0,3330.058105,201000
2000-02-04,3960.0,3960.0,3960.0,3960.0,3330.058105,0
2000-02-07,4050.0,4190.0,3910.0,4050.0,3405.741211,228000
2000-02-08,4100.0,4100.0,3750.0,3800.0,3195.510254,162000
2000-02-09,3800.0,4100.0,3800.0,3900.0,3279.602783,245000
2000-02-10,3800.0,4090.0,3800.0,3820.0,3212.328857,159000
2000-02-11,3830.0,3890.0,3670.0,3760.0,3161.873291,149000
2000-02-14,3710.0,3830.0,3650.0,3650.0,3069.371826,136000
2000-02-15,3660.0,3740.0,3110.0,3160.0,2657.319092,179000
2000-02-16,3200.0,3530.0,3170.0,3400.0,2859.1408690000003,164000
2000-02-17,3510.0,3910.0,3430.0,3910.0,3288.011963,169000
2000-02-18,4000.0,4345.0,3960.0,3995.0,3359.490479,256000
2000-02-21,3710.0,4300.0,3700.0,4260.0,3582.335205,377000
2000-02-22,4360.0,4470.0,4000.0,4050.0,3405.741211,210000
2000-02-23,4500.0,4500.0,4150.0,4200.0,3531.8798829999996,266000
2000-02-24,4020.0,4140.0,3710.0,3900.0,3279.602783,220000
2000-02-25,3800.0,4100.0,3620.0,3850.0,3237.556396,178000
2000-02-28,3740.0,4000.0,3680.0,3680.0,3094.599609,118000
2000-02-29,3750.0,4100.0,3750.0,3860.0,3245.96582,217000
2000-03-01,3860.0,3860.0,3860.0,3860.0,3245.96582,0
2000-03-02,3930.0,4435.0,3900.0,4435.0,3729.4968259999996,201000
2000-03-03,4600.0,5100.0,4500.0,4830.0,4061.661621,429000
2000-03-06,5520.0,5550.0,5220.0,5550.0,4667.126953,284000
2000-03-07,6380.0,6380.0,4850.0,5110.0,4297.120605,739000
2000-03-08,5100.0,5870.0,4700.0,5870.0,4936.222656,419000
2000-03-09,6280.0,6750.0,6150.0,6750.0,5676.235352000001,777000
2000-03-10,7300.0,7760.0,7100.0,7760.0,6525.568359000001,620000
2000-03-13,7490.0,7990.0,6610.0,6650.0,5592.143066,653000
2000-03-14,6710.0,7100.0,6020.0,6290.0,5289.410156,491000
2000-03-15,6290.0,7190.0,6070.0,7080.0,5953.740234000001,538000
2000-03-16,6410.0,7150.0,6030.0,6200.0,5213.727539,305000
