Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,1360.540039,1360.540039,1315.189941,1315.189941,7.788816000000001,27783
2000-01-05,1269.839966,1269.839966,1183.670044,1242.630005,7.359102,34729
2000-01-06,1269.839966,1274.380005,1197.280029,1251.699951,7.4128169999999995,17364
2000-01-07,1315.189941,1315.189941,1242.630005,1242.630005,7.359102,11576
2000-01-10,1260.77002,1269.839966,1229.030029,1260.77002,7.4665289999999995,48620
2000-01-11,1229.030029,1242.630005,1201.810059,1206.349976,7.1442440000000005,41674
2000-01-12,1215.420044,1260.77002,1179.140015,1219.949951,7.224785000000001,76403
2000-01-13,1224.48999,1260.77002,1142.859985,1251.699951,7.4128169999999995,41674
2000-01-14,1242.630005,1297.050049,1224.48999,1251.699951,7.4128169999999995,87979
2000-01-17,1251.699951,1251.699951,1197.280029,1242.630005,7.359102,56724
2000-01-18,1206.349976,1242.630005,1165.530029,1165.530029,6.902500999999999,30098
2000-01-19,1161.0,1161.0,1115.650024,1133.790039,6.714531,32413
2000-01-20,1052.150024,1115.650024,993.1970210000001,1083.900024,6.419071,42832
2000-01-21,1070.290039,1079.369995,1015.8699949999999,1061.219971,6.2847550000000005,48620
2000-01-24,1047.619995,1074.829956,1029.47998,1052.150024,6.231041,53251
2000-01-25,1024.939941,1034.01001,997.7329710000001,1029.47998,6.0967839999999995,30098
2000-01-26,1043.079956,1106.579956,979.59198,1029.47998,6.0967839999999995,78718
2000-01-27,1034.01001,1088.439941,1006.7999880000001,1079.369995,6.392243,55566
2000-01-28,1106.579956,1115.650024,1043.079956,1061.219971,6.2847550000000005,100713
2000-01-31,1088.439941,1106.579956,1056.689941,1088.439941,6.445958,46305
2000-02-01,1088.439941,1115.650024,1065.76001,1106.579956,6.553386,32413
2000-02-02,1079.369995,1197.280029,1070.290039,1161.0,6.875672,201427
2000-02-03,1197.280029,1315.189941,1179.140015,1188.209961,7.036816,170171
2000-02-04,1188.209961,1188.209961,1188.209961,1188.209961,7.036816,0
2000-02-07,1179.140015,1197.280029,1129.25,1142.859985,6.768242999999999,72930
2000-02-08,1142.859985,1156.459961,1074.829956,1074.829956,6.365355999999999,67142
2000-02-09,1124.719971,1124.719971,1061.219971,1106.579956,6.553386,89137
2000-02-10,1070.290039,1070.290039,1024.939941,1070.290039,6.338469,65985
2000-02-11,1006.7999880000001,1029.47998,1006.7999880000001,1015.8699949999999,6.016183,42832
2000-02-14,997.7329710000001,1011.340027,934.23999,975.057007,5.774481,65985
2000-02-15,970.521973,970.521973,925.169983,970.521973,5.747623,84507
2000-02-16,970.521973,1029.47998,961.450989,997.7329710000001,5.908773,35886
2000-02-17,975.057007,1024.939941,961.450989,1024.939941,6.069897,38202
2000-02-18,979.59198,1020.409973,979.59198,1011.340027,5.989357,24310
2000-02-21,988.661987,1011.340027,952.380981,970.521973,5.747623,67142
2000-02-22,970.521973,988.661987,888.888977,979.59198,5.801337,20837
2000-02-23,979.59198,1079.369995,952.380981,1061.219971,6.2847550000000005,60196
2000-02-24,907.0300289999999,1043.079956,907.0300289999999,979.59198,5.801337,94925
2000-02-25,988.661987,993.1970210000001,934.23999,970.521973,5.747623,34729
2000-02-28,997.7329710000001,1043.079956,952.380981,1038.550049,6.150499,105344
2000-02-29,1052.150024,1061.219971,984.127014,984.127014,5.828195,45147
2000-03-01,984.127014,984.127014,984.127014,984.127014,5.828195,0
2000-03-02,1015.8699949999999,1056.689941,1006.7999880000001,1043.079956,6.177327,70615
2000-03-03,1070.290039,1070.290039,1006.7999880000001,1047.619995,6.204214,91452
2000-03-06,1056.689941,1201.810059,1015.8699949999999,1201.810059,7.117357000000001,443370
2000-03-07,1269.839966,1306.119995,1115.650024,1161.0,6.875672,316032
2000-03-08,1161.0,1161.0,1092.969971,1129.25,6.687643,104186
2000-03-09,1097.51001,1215.420044,1097.51001,1129.25,6.687643,129654
2000-03-10,1129.25,1242.630005,1106.579956,1233.560059,7.305388000000001,270884
2000-03-13,1278.910034,1414.969971,1206.349976,1405.900024,8.326019,449158
2000-03-14,1360.540039,1437.640015,1269.839966,1283.449951,7.600845,140073
2000-03-15,1224.48999,1292.52002,1179.140015,1233.560059,7.305388000000001,100713
2000-03-16,1188.209961,1269.839966,1115.650024,1174.599976,6.956214999999999,93768
2000-03-17,1115.650024,1179.140015,1115.650024,1133.790039,6.714531,53251
2000-03-20,1124.719971,1174.599976,1097.51001,1133.790039,6.714531,45147
2000-03-21,1133.790039,1206.349976,1115.650024,1179.140015,6.983101,85664
2000-03-22,1215.420044,1233.560059,1170.069946,1179.140015,6.983101,136600
2000-03-23,1197.280029,1206.349976,1156.459961,1188.209961,7.036816,100713
2000-03-24,1215.420044,1301.589966,1197.280029,1210.880005,7.171071,119235
2000-03-27,1287.97998,1287.97998,1224.48999,1278.910034,7.573958999999999,70615
2000-03-28,1215.420044,1260.77002,1215.420044,1242.630005,7.359102,13891
2000-03-29,1183.670044,1238.099976,1183.670044,1219.949951,7.224785000000001,32413
2000-03-30,1219.949951,1219.949951,1097.51001,1174.599976,6.956214999999999,12734
2000-03-31,1142.859985,1142.859985,1133.790039,1133.790039,6.714531,13891
2000-04-03,1088.439941,1147.390015,1052.150024,1133.790039,6.714531,42832
2000-04-04,1020.409973,1124.719971,1020.409973,1079.369995,6.392243,11576
2000-04-05,1079.369995,1079.369995,1079.369995,1079.369995,6.392243,0
2000-04-06,1070.290039,1079.369995,1047.619995,1061.219971,6.2847550000000005,4630
2000-04-07,1070.290039,1088.439941,1070.290039,1083.900024,6.419071,12734
2000-04-10,1088.439941,1242.630005,1088.439941,1170.069946,6.929386999999999,50935
2000-04-11,1120.180054,1333.329956,1092.969971,1170.069946,6.929386999999999,69457
2000-04-12,1129.25,1206.349976,1088.439941,1138.319946,6.741357000000001,69457
2000-04-13,1138.319946,1138.319946,1138.319946,1138.319946,6.741357000000001,0
2000-04-14,1015.8699949999999,1138.319946,1015.8699949999999,1138.319946,6.741357000000001,2315
2000-04-17,1097.51001,1097.51001,970.521973,970.521973,5.747623,70615
2000-04-18,975.057007,1074.829956,975.057007,1015.8699949999999,6.016183,28941
2000-04-19,984.127014,1083.900024,984.127014,1029.47998,6.0967839999999995,24310
2000-04-20,988.661987,1015.8699949999999,988.661987,1011.340027,5.989357,13891
2000-04-21,997.7329710000001,1056.689941,997.7329710000001,1056.689941,6.257928,34729
2000-04-24,997.7329710000001,1029.47998,997.7329710000001,1029.47998,6.0967839999999995,9261
2000-04-25,984.127014,993.1970210000001,970.521973,975.057007,5.774481,8103
2000-04-26,1079.369995,1079.369995,952.380981,956.916016,5.667047,57881
2000-04-27,993.1970210000001,993.1970210000001,884.3540039999999,938.776001,5.559617,45147
2000-04-28,888.888977,934.23999,888.888977,916.099976,5.425326,63669
2000-05-01,916.099976,916.099976,916.099976,916.099976,5.425326,0
2000-05-02,916.099976,979.59198,902.494019,979.59198,5.801337,94925
2000-05-03,925.169983,934.23999,907.0300289999999,929.705017,5.505898,53251
2000-05-04,925.169983,925.169983,907.0300289999999,911.5650019999999,5.398469,38202
2000-05-05,911.5650019999999,911.5650019999999,911.5650019999999,911.5650019999999,5.398469,0
2000-05-08,911.5650019999999,929.705017,903.401001,904.307983,5.355492,48620
