0,현대,가솔린,준중형,i30 (PD) ,국산,i30,5,https://imgauto-phinf.pstatic.net/20180322_127/auto_1521710124221Ak2KT_PNG/20180322181522_awBtIydt.png?type=f567_410,933.0,I30PDGA
1,현대,디젤,준중형,i30 (PD) ,국산,i30,5,https://imgauto-phinf.pstatic.net/20180322_127/auto_1521710124221Ak2KT_PNG/20180322181522_awBtIydt.png?type=f567_410,934.0,nan
2,현대,가솔린,준중형,더 뉴 i30 ,국산,i30,5,https://imgauto-phinf.pstatic.net/20150121_180/auto_1421829778321GXd7D_PNG/20150121174229_0coWrO2i.png?type=f508_367,nan,nan
3,현대,디젤,준중형,더 뉴 i30 ,국산,i30,5,https://imgauto-phinf.pstatic.net/20150121_180/auto_1421829778321GXd7D_PNG/20150121174229_0coWrO2i.png?type=f508_367,nan,nan
4,현대,가솔린,준중형,i30(신형) ,국산,i30,5,https://imgauto-phinf.pstatic.net/20140424_9/auto_1398325215274NBjaa_PNG/20140424163957_KJryYAIr.png?type=f508_367,nan,nan
5,현대,디젤,준중형,i30(신형) ,국산,i30,5,https://imgauto-phinf.pstatic.net/20140424_9/auto_1398325215274NBjaa_PNG/20140424163957_KJryYAIr.png?type=f508_367,nan,nan
6,현대,가솔린,준중형,i30 ,국산,i30,5,https://imgauto-phinf.pstatic.net/20170208_44/auto_14864908781457u0We_PNG/20170208030756_ZSQuOQ1s.png?type=f567_410,nan,I30GA
7,현대,디젤,준중형,i30 ,국산,i30,5,https://imgauto-phinf.pstatic.net/20170208_44/auto_14864908781457u0We_PNG/20170208030756_ZSQuOQ1s.png?type=f567_410,nan,nan
8,현대,가솔린,준중형,i30 cw ,국산,i30,5,https://imgauto-phinf.pstatic.net/20170208_98/auto_14864908011670lKKd_PNG/20170208030638_bJIOwGkz.png?type=f567_410,nan,nan
9,현대,디젤,준중형,i30 cw ,국산,i30,5,https://imgauto-phinf.pstatic.net/20170208_98/auto_14864908011670lKKd_PNG/20170208030638_bJIOwGkz.png?type=f567_410,nan,nan
10,현대,가솔린,중형,더 뉴 i40 ,국산,i40,5,https://imgauto-phinf.pstatic.net/20150126_180/auto_14222432441194WUfA_PNG/20150126123320_vp140AzL.png?type=f508_367,nan,nan
11,현대,디젤,중형,더 뉴 i40 ,국산,i40,5,https://imgauto-phinf.pstatic.net/20150126_180/auto_14222432441194WUfA_PNG/20150126123320_vp140AzL.png?type=f508_367,nan,nan
12,현대,가솔린,중형,더 뉴 i40 살룬,국산,i40,5,https://imgauto-phinf.pstatic.net/20170427_230/auto_1493259240779yjPzJ_PNG/20170427111357_z50dsdfk.png?type=f508_367,939.0,nan
13,현대,디젤,준중형,더 뉴 i40 살룬,국산,i40,5,https://imgauto-phinf.pstatic.net/20170427_230/auto_1493259240779yjPzJ_PNG/20170427111357_z50dsdfk.png?type=f508_367,940.0,nan
14,현대,가솔린,준중형,i40 ,국산,i40,5,https://imgauto-phinf.pstatic.net/20170208_267/auto_14864913519500AXE8_PNG/20170208031549_ih6a1azd.png?type=f567_410,936.0,nan
15,현대,디젤,준중형,i40 ,국산,i40,5,https://imgauto-phinf.pstatic.net/20170208_267/auto_14864913519500AXE8_PNG/20170208031549_ih6a1azd.png?type=f567_410,937.0,nan
16,현대,가솔린,준중형,i40 살룬 ,국산,i40,5,https://imgauto-phinf.pstatic.net/20141030_233/auto_14146601587943AnHo_PNG/20141030180915_rChJTU3N.png?type=f567_410,nan,nan
17,현대,디젤,준중형,i40 살룬 ,국산,i40,5,https://imgauto-phinf.pstatic.net/20141030_233/auto_14146601587943AnHo_PNG/20141030180915_rChJTU3N.png?type=f567_410,nan,nan
18,현대,가솔린,대형,그랜저 IG ,국산,그랜저,5,https://imgauto-phinf.pstatic.net/20170126_135/auto_1485420368823Wul2c_PNG/20170126174607_3YRXjohH.png?type=f508_367,1072.0,GRANIGGA
